Year,Round,Seed,Team,Score,Seed_1,Team_1,Score_1,Favorite,Seed_diff,Spread,Winner,Upset,Team_conference,Team_1_conference,Year_diff,assist_percentage_diff,assists_diff,away_losses_diff,away_wins_diff,block_percentage_diff,blocks_diff,conference_losses_diff,conference_wins_diff,defensive_rebounds_diff,effective_field_goal_percentage_diff,field_goal_attempts_diff,field_goal_percentage_diff,field_goals_diff,free_throw_attempt_rate_diff,free_throw_attempts_diff,free_throw_percentage_diff,free_throws_diff,free_throws_per_field_goal_attempt_diff,games_played_diff,home_losses_diff,home_wins_diff,losses_diff,minutes_played_diff,offensive_rating_diff,offensive_rebound_percentage_diff,offensive_rebounds_diff,opp_assist_percentage_diff,opp_assists_diff,opp_block_percentage_diff,opp_blocks_diff,opp_defensive_rebounds_diff,opp_effective_field_goal_percentage_diff,opp_field_goal_attempts_diff,opp_field_goal_percentage_diff,opp_field_goals_diff,opp_free_throw_attempt_rate_diff,opp_free_throw_attempts_diff,opp_free_throw_percentage_diff,opp_free_throws_diff,opp_free_throws_per_field_goal_attempt_diff,opp_offensive_rebound_percentage_diff,opp_offensive_rebounds_diff,opp_personal_fouls_diff,opp_points_diff,opp_steal_percentage_diff,opp_steals_diff,opp_three_point_attempt_rate_diff,opp_three_point_field_goal_attempts_diff,opp_three_point_field_goal_percentage_diff,opp_three_point_field_goals_diff,opp_two_point_field_goal_attempts_diff,opp_two_point_field_goal_percentage_diff,opp_two_point_field_goals_diff,opp_total_rebound_percentage_diff,opp_total_rebounds_diff,opp_true_shooting_percentage_diff,opp_turnover_percentage_diff,opp_turnovers_diff,pace_diff,personal_fouls_diff,points_diff,simple_rating_system_diff,steal_percentage_diff,steals_diff,strength_of_schedule_diff,three_point_attempt_rate_diff,three_point_field_goal_attempts_diff,three_point_field_goal_percentage_diff,three_point_field_goals_diff,two_point_field_goal_attempts_diff,two_point_field_goal_percentage_diff,two_point_field_goals_diff,total_rebound_percentage_diff,total_rebounds_diff,true_shooting_percentage_diff,turnover_percentage_diff,turnovers_diff,win_percentage_diff,wins_diff
2015,Second Round,5,West Virginia,69,4,Maryland,59,TEAM_1,-1,10,TEAM_1,False,sec,cusa,0.0,11.699999999999996,157.0,-1.0,-3.0,0.5999999999999996,10.0,0.0,0.0,70.0,-0.006000000000000005,183.0,0.0,82.0,0.026000000000000023,123.0,0.05600000000000005,123.0,0.038000000000000006,2.0,-2.0,6.0,-1.0,95.0,5.299999999999997,5.5,108.0,6.300000000000004,73.0,1.7999999999999998,30.0,-1.0,-0.020000000000000018,215.0,-0.026000000000000023,38.0,-0.09299999999999997,-109.0,-0.010000000000000009,-79.0,-0.06600000000000003,3.3000000000000007,84.0,72.0,48.0,-0.7999999999999998,-8.0,0.052000000000000046,184.0,-0.014999999999999958,51.0,31.0,-0.021999999999999964,-13.0,-1.6000000000000014,83.0,-0.026000000000000023,0.7999999999999972,65.0,-0.5,-32.0,289.0,15.79,1.1999999999999993,45.0,9.149999999999999,0.019000000000000017,108.0,-0.04899999999999999,2.0,75.0,0.03200000000000003,80.0,1.6000000000000014,178.0,0.0050000000000000044,-0.6999999999999993,15.0,0.04300000000000004,3.0
2015,Second Round,1,Wisconsin,72,8,Oregon,65,TEAM_2,7,7,TEAM_1,True,big-12,mvc,0.0,-10.100000000000001,-112.0,2.0,-4.0,0.0,19.0,5.0,-5.0,-121.0,0.0040000000000000036,-139.0,0.0030000000000000027,-53.0,0.014000000000000012,-25.0,-0.050999999999999934,-56.0,-0.009000000000000008,-2.0,2.0,0.0,4.0,-80.0,-2.700000000000003,-1.0,-45.0,-0.6999999999999957,50.0,0.40000000000000036,1.0,-57.0,0.030999999999999972,139.0,0.032999999999999974,116.0,-0.068,-62.0,-0.010000000000000009,-51.0,-0.05199999999999999,8.3,86.0,-46.0,187.0,-0.40000000000000036,-16.0,-0.03799999999999998,-20.0,0.020999999999999963,6.0,159.0,0.03400000000000003,110.0,4.0,29.0,0.018000000000000016,-4.899999999999999,-131.0,0.7000000000000028,-17.0,-180.0,-2.59,-3.4000000000000004,-88.0,7.470000000000001,-0.020000000000000018,-90.0,0.017000000000000015,-18.0,-49.0,-0.009000000000000008,-35.0,-4.0,-166.0,-0.0050000000000000044,0.5,-5.0,-0.137,-6.0
2015,Second Round,1,Duke,68,8,San Diego State,49,TEAM_2,7,19,TEAM_1,True,acc,patriot,0.0,-13.299999999999997,-2.0,-9.0,0.0,2.000000000000001,68.0,-6.0,6.0,97.0,0.05800000000000005,257.0,0.04800000000000004,208.0,0.04400000000000004,188.0,0.03599999999999992,160.0,0.044999999999999984,1.0,-3.0,7.0,-9.0,25.0,19.299999999999997,9.899999999999999,147.0,-5.800000000000004,23.0,0.10000000000000142,18.0,-64.0,-0.03700000000000003,371.0,-0.014000000000000012,139.0,-0.08100000000000002,-58.0,-0.04399999999999993,-67.0,-0.07,4.899999999999999,133.0,110.0,164.0,-1.5,-24.0,-0.11199999999999999,-99.0,-0.01699999999999996,-47.0,470.0,-0.039000000000000035,186.0,-3.8999999999999986,69.0,-0.04399999999999993,-2.6999999999999993,-23.0,3.8000000000000114,18.0,653.0,30.43,-0.40000000000000036,7.0,16.7,-0.010999999999999954,82.0,0.059,77.0,175.0,0.038000000000000034,131.0,3.8999999999999986,244.0,0.05799999999999994,-2.700000000000001,-32.0,0.26499999999999996,10.0
2015,Second Round,7,Iowa,68,2,Gonzaga,87,TEAM_1,-5,-19,TEAM_2,True,ivy,big-ten,0.0,0.19999999999999574,-85.0,0.0,5.0,6.199999999999999,56.0,-7.0,3.0,-61.0,-0.020000000000000018,-355.0,0.007999999999999952,-152.0,0.13499999999999995,130.0,-0.06799999999999995,48.0,0.07100000000000004,-6.0,-4.0,-1.0,-6.0,-240.0,-0.4000000000000057,14.7,117.0,-2.700000000000003,-132.0,-0.8000000000000007,-6.0,-257.0,-0.045999999999999985,-341.0,-0.038000000000000034,-216.0,0.056999999999999995,3.0,-0.027000000000000024,-12.0,0.033,-2.1000000000000014,-52.0,61.0,-512.0,3.9000000000000004,56.0,-0.021999999999999964,-161.0,-0.021999999999999964,-68.0,-180.0,-0.05199999999999999,-148.0,-8.599999999999994,-309.0,-0.038000000000000034,-0.10000000000000142,-68.0,1.2000000000000028,-28.0,-408.0,-4.67,-0.1999999999999993,-33.0,-8.95,-0.131,-378.0,-0.017000000000000015,-152.0,23.0,-0.010000000000000009,0.0,8.599999999999994,56.0,-0.017999999999999905,3.299999999999999,50.0,0.128,0.0
2015,Second Round,11,Dayton,66,3,Oklahoma,72,TEAM_1,-8,-6,TEAM_2,True,atlantic-10,sec,0.0,-2.0999999999999943,47.0,-7.0,7.0,-3.700000000000001,-63.0,-2.0,2.0,54.0,-0.017000000000000015,274.0,-0.0030000000000000027,119.0,-0.02400000000000002,59.0,0.02100000000000002,58.0,-0.008000000000000007,3.0,2.0,-2.0,-6.0,115.0,0.7000000000000028,1.0,51.0,5.300000000000004,111.0,-1.299999999999999,2.0,87.0,0.04999999999999999,185.0,0.030999999999999972,140.0,-0.09399999999999997,-145.0,0.02199999999999991,-86.0,-0.058000000000000024,-3.5,-45.0,56.0,297.0,-1.5999999999999996,-24.0,0.10899999999999999,298.0,0.017000000000000015,103.0,-113.0,0.066,37.0,-1.1000000000000014,42.0,0.038000000000000034,2.1999999999999993,87.0,0.8999999999999915,-49.0,274.0,-5.1,1.2999999999999998,45.0,-3.75,-0.02400000000000002,53.0,-0.05499999999999999,-22.0,221.0,0.02200000000000002,141.0,1.1000000000000014,105.0,-0.013000000000000012,-2.3999999999999986,-31.0,0.20200000000000007,9.0
2015,First Round,8,Cincinnati,66,9,Purdue,65,TEAM_2,1,1,TEAM_1,True,big-east,atlantic-sun,0.0,11.200000000000003,65.0,-5.0,4.0,-1.9000000000000004,-40.0,-2.0,6.0,-54.0,-0.009000000000000008,-52.0,-0.02699999999999997,-80.0,0.04799999999999999,79.0,0.08599999999999997,125.0,0.067,-1.0,-3.0,-1.0,-8.0,-75.0,3.1000000000000085,2.3000000000000043,19.0,7.400000000000006,41.0,1.8000000000000007,8.0,-46.0,0.010999999999999954,-118.0,0.0030000000000000027,-43.0,0.0010000000000000009,-38.0,0.014999999999999902,-16.0,0.0050000000000000044,-1.6999999999999993,-51.0,111.0,-81.0,-1.0,-28.0,0.04600000000000004,51.0,0.007000000000000006,21.0,-169.0,0.013000000000000012,-64.0,-1.3999999999999986,-97.0,0.01200000000000001,2.299999999999999,52.0,2.700000000000003,4.0,34.0,19.369999999999997,0.8000000000000007,16.0,12.25,0.09200000000000003,175.0,0.010000000000000009,69.0,-227.0,-0.02300000000000002,-149.0,1.3999999999999986,-35.0,0.010000000000000009,-0.1999999999999993,-9.0,0.22399999999999998,7.0
2015,First Round,12,Buffalo,62,5,West Virginia,68,TEAM_1,-7,-6,TEAM_2,True,acc,swac,0.0,20.4,166.0,-4.0,-3.0,0.3000000000000007,-2.0,2.0,-2.0,-53.0,0.015000000000000013,-127.0,0.014000000000000012,-31.0,-0.01200000000000001,-68.0,0.08199999999999996,11.0,0.02200000000000002,-2.0,3.0,3.0,-1.0,-70.0,8.0,8.0,52.0,5.399999999999999,26.0,1.0000000000000009,5.0,-186.0,0.019000000000000017,-157.0,0.017000000000000015,-34.0,-0.05199999999999999,-156.0,-0.0040000000000000036,-106.0,-0.036000000000000004,-4.600000000000001,-103.0,-74.0,-186.0,0.9000000000000004,3.0,-0.024999999999999967,-103.0,0.032999999999999974,-12.0,-54.0,0.0030000000000000027,-22.0,-6.200000000000003,-289.0,0.01100000000000001,-1.799999999999999,-103.0,-3.0999999999999943,-99.0,-58.0,23.15,-3.3,-96.0,18.119999999999997,0.009000000000000008,-21.0,0.0,-7.0,-106.0,0.02100000000000002,-24.0,6.200000000000003,-1.0,0.02400000000000002,0.5999999999999996,-7.0,0.007000000000000006,-1.0
2015,First Round,4,Maryland,65,13,Valparaiso,62,TEAM_2,9,3,TEAM_1,True,big-12,big-ten,0.0,-2.6000000000000014,-27.0,-2.0,3.0,2.0999999999999996,12.0,-3.0,3.0,-40.0,-0.04800000000000004,54.0,-0.013000000000000012,-4.0,0.184,403.0,-0.06499999999999995,234.0,0.10600000000000001,-1.0,-2.0,0.0,-4.0,-35.0,-1.6000000000000085,17.2,268.0,-1.6000000000000014,-100.0,-1.0999999999999996,15.0,-109.0,-0.027000000000000024,-282.0,-0.02400000000000002,-168.0,0.28500000000000003,414.0,-0.01100000000000001,290.0,0.201,0.8000000000000007,-3.0,232.0,-91.0,3.700000000000001,98.0,0.0,-103.0,-0.014999999999999958,-45.0,-179.0,-0.029000000000000026,-123.0,-6.899999999999999,-112.0,0.0010000000000000009,6.299999999999997,192.0,5.0,261.0,93.0,7.859999999999999,5.200000000000001,140.0,1.8599999999999994,-0.134,-258.0,-0.05499999999999999,-133.0,312.0,-0.02400000000000002,129.0,6.899999999999999,228.0,-0.03699999999999992,3.200000000000001,150.0,0.10399999999999998,3.0
2015,First Round,6,Butler,56,11,Texas,48,TEAM_2,5,8,TEAM_1,True,sec,acc,1.0,-3.700000000000003,-76.0,5.0,-5.0,5.1,58.0,2.0,-2.0,-58.0,-0.030999999999999917,-42.0,-0.02400000000000002,-71.0,-0.020000000000000018,-60.0,-0.009000000000000008,-49.0,-0.017000000000000015,-3.0,-1.0,2.0,5.0,-115.0,-3.8000000000000114,1.5,17.0,-6.600000000000001,-118.0,-0.8000000000000007,-10.0,-23.0,-0.020000000000000018,-199.0,-0.024999999999999967,-135.0,0.16699999999999998,300.0,0.01100000000000001,217.0,0.11999999999999997,1.5,5.0,-31.0,-51.0,-2.000000000000001,-61.0,0.01799999999999996,-17.0,0.01200000000000001,2.0,-182.0,-0.03600000000000003,-137.0,0.29999999999999716,-18.0,0.0010000000000000009,-0.9000000000000004,-44.0,2.1999999999999886,128.0,-230.0,-4.739999999999998,-2.3999999999999986,-72.0,-1.0299999999999994,-0.02400000000000002,-66.0,-0.02100000000000002,-39.0,24.0,-0.030000000000000027,-32.0,-0.29999999999999716,-41.0,-0.029000000000000026,-0.5999999999999996,-32.0,-0.14700000000000002,-8.0
2015,First Round,3,Notre Dame,69,14,Northeastern,65,TEAM_2,11,4,TEAM_1,True,big-ten,big-ten,1.0,5.099999999999994,56.0,2.0,-4.0,1.6000000000000014,10.0,1.0,-1.0,-81.0,0.038999999999999924,-81.0,0.02300000000000002,7.0,-0.023999999999999966,-77.0,-0.030000000000000027,-80.0,-0.028000000000000025,-5.0,-1.0,2.0,4.0,-205.0,-1.8999999999999915,4.899999999999999,31.0,6.700000000000003,65.0,2.500000000000001,22.0,-105.0,0.02100000000000002,-55.0,0.016000000000000014,9.0,0.07799999999999999,146.0,-0.028999999999999915,86.0,0.046999999999999986,5.199999999999999,59.0,-55.0,120.0,2.1000000000000005,52.0,0.05499999999999999,98.0,-0.03199999999999997,16.0,-153.0,0.04299999999999998,-7.0,-0.19999999999999574,-46.0,0.02200000000000002,2.3999999999999986,80.0,9.599999999999994,146.0,-9.0,-5.02,2.6000000000000005,65.0,-3.389999999999999,0.034999999999999976,41.0,0.04999999999999999,57.0,-122.0,0.014000000000000012,-50.0,0.19999999999999574,-50.0,0.027000000000000024,6.0,178.0,-0.129,-9.0
2015,First Round,7,Wichita State,81,10,Indiana,76,TEAM_2,3,5,TEAM_1,True,pac-12,acc,1.0,-5.200000000000003,-158.0,5.0,-5.0,1.9000000000000004,10.0,3.0,-3.0,-28.0,-0.04399999999999993,-260.0,-0.04099999999999998,-209.0,0.01899999999999996,-67.0,-0.04299999999999993,-81.0,-0.0040000000000000036,-5.0,-1.0,3.0,7.0,-195.0,-10.900000000000006,-3.1999999999999957,-59.0,-0.20000000000000284,-83.0,-0.5000000000000009,-21.0,0.0,-0.02200000000000002,-292.0,-0.024999999999999967,-173.0,0.135,197.0,0.017000000000000015,149.0,0.099,-4.899999999999999,-101.0,-48.0,-213.0,-1.0000000000000009,-44.0,-0.013000000000000012,-106.0,0.032999999999999974,-16.0,-186.0,-0.04800000000000004,-157.0,-0.6000000000000014,-101.0,-0.0030000000000000027,-3.5999999999999996,-152.0,2.299999999999997,99.0,-546.0,-9.579999999999998,-4.799999999999999,-139.0,-1.9999999999999991,0.0030000000000000027,-81.0,-0.02400000000000002,-47.0,-179.0,-0.04800000000000004,-162.0,0.6000000000000014,-87.0,-0.04299999999999993,1.4000000000000004,-2.0,-0.22099999999999997,-12.0
2015,First Round,2,Kansas,75,15,New Mexico State,56,TEAM_2,13,19,TEAM_1,True,pac-12,pac-12,1.0,-1.0,-24.0,4.0,-5.0,2.6999999999999993,50.0,7.0,-7.0,-52.0,-0.013000000000000012,70.0,-0.02899999999999997,-27.0,-0.12,-224.0,-0.04299999999999993,-193.0,-0.10100000000000003,-4.0,2.0,-1.0,9.0,-145.0,-5.299999999999997,-2.3999999999999986,-10.0,3.1999999999999957,99.0,3.000000000000001,38.0,69.0,0.021999999999999964,263.0,0.01899999999999996,147.0,-0.09000000000000002,-101.0,0.0050000000000000044,-67.0,-0.061,9.100000000000001,145.0,-130.0,269.0,0.7000000000000002,16.0,0.02999999999999997,149.0,-0.010000000000000009,42.0,114.0,0.039000000000000035,105.0,5.699999999999996,214.0,0.01100000000000001,-4.4,-109.0,6.0,-91.0,-174.0,-10.809999999999999,-2.200000000000001,-60.0,0.22999999999999954,0.063,152.0,0.027000000000000024,73.0,-82.0,-0.039000000000000035,-100.0,-5.699999999999996,-62.0,-0.025999999999999912,0.10000000000000142,-4.0,-0.277,-13.0
2015,First Round,1,Villanova,93,16,Lafayette,52,TEAM_2,15,41,TEAM_1,True,big-south,acc,1.0,-7.899999999999999,-154.0,5.0,-1.0,-0.09999999999999964,-26.0,2.0,-2.0,-36.0,-0.07799999999999996,-88.0,-0.05399999999999999,-152.0,0.04299999999999998,52.0,-0.04800000000000004,0.0,0.011999999999999955,-4.0,1.0,-6.0,6.0,-175.0,-14.600000000000009,4.0,83.0,-5.100000000000001,-98.0,-1.1000000000000005,-9.0,37.0,0.0010000000000000009,-260.0,0.0,-111.0,0.08000000000000002,94.0,-0.014000000000000012,58.0,0.05200000000000002,-3.3000000000000043,-76.0,37.0,-186.0,1.5,34.0,0.045999999999999985,8.0,-0.03500000000000003,-22.0,-268.0,0.030000000000000027,-89.0,-1.7000000000000028,-39.0,0.008000000000000007,4.300000000000001,103.0,6.700000000000003,47.0,-411.0,-18.13,2.5,56.0,-10.27,-0.07,-172.0,-0.067,-107.0,84.0,-0.06899999999999995,-45.0,1.7000000000000028,47.0,-0.07099999999999995,3.0,87.0,-0.19499999999999995,-10.0
2015,First Round,8,North Carolina State,66,9,LSU,65,TEAM_2,1,1,TEAM_1,True,colonial,acc,1.0,-0.5,19.0,2.0,1.0,-3.200000000000001,-49.0,-2.0,2.0,-57.0,0.03500000000000003,-9.0,0.026000000000000023,50.0,-0.014000000000000012,-32.0,0.03499999999999992,5.0,0.0040000000000000036,-3.0,-2.0,-3.0,-1.0,-115.0,5.5,-2.5,-57.0,-9.899999999999999,-80.0,0.8000000000000007,9.0,-20.0,0.02899999999999997,-156.0,0.02899999999999997,-9.0,0.20900000000000002,324.0,0.04399999999999993,257.0,0.162,0.0,-26.0,-29.0,225.0,-1.8999999999999995,-43.0,-0.028000000000000025,-101.0,0.03200000000000003,-14.0,-55.0,0.02200000000000002,5.0,1.1999999999999957,-46.0,0.050000000000000044,-0.3000000000000007,-13.0,5.700000000000003,170.0,137.0,-11.870000000000001,-1.5999999999999996,-37.0,-8.63,0.018000000000000016,33.0,0.03300000000000003,32.0,-42.0,0.028000000000000025,18.0,-1.1999999999999957,-114.0,0.03400000000000003,-0.9000000000000004,-34.0,0.008000000000000007,-2.0
2015,First Round,5,Northern Iowa,71,12,Wyoming,54,TEAM_2,7,17,TEAM_1,True,acc,wcc,1.0,0.09999999999999432,88.0,4.0,-4.0,3.0999999999999996,51.0,3.0,-3.0,6.0,-0.05799999999999994,477.0,-0.038000000000000034,151.0,-0.064,20.0,0.05600000000000005,60.0,-0.026000000000000023,2.0,0.0,0.0,4.0,75.0,-2.299999999999997,6.199999999999996,177.0,-0.09999999999999432,66.0,0.20000000000000018,33.0,87.0,0.03999999999999998,230.0,0.02699999999999997,152.0,-0.006000000000000005,58.0,0.030999999999999917,61.0,0.006000000000000005,1.8000000000000007,38.0,-14.0,458.0,-0.5,15.0,0.05199999999999999,193.0,0.03199999999999997,91.0,37.0,0.030000000000000027,61.0,-0.3999999999999986,125.0,0.039000000000000035,0.8999999999999986,81.0,5.0,81.0,322.0,2.3200000000000003,0.5,43.0,5.569999999999999,-0.04899999999999999,25.0,-0.07300000000000001,-40.0,452.0,-0.03699999999999992,191.0,0.3999999999999986,183.0,-0.04499999999999993,-1.200000000000001,34.0,-0.09600000000000009,-2.0
2015,First Round,4,Louisville,57,13,UC Irvine,55,TEAM_2,9,2,TEAM_1,True,acc,wcc,1.0,0.0,-69.0,5.0,-5.0,1.799999999999999,-7.0,4.0,-4.0,-184.0,-0.03599999999999992,-119.0,-0.029000000000000026,-120.0,-0.066,-176.0,0.061000000000000054,-83.0,-0.026000000000000023,-1.0,-1.0,0.0,5.0,-40.0,-5.299999999999997,-4.300000000000001,-68.0,3.8000000000000043,2.0,-0.39999999999999947,-6.0,6.0,0.04299999999999998,-305.0,0.02999999999999997,-64.0,0.02400000000000002,-50.0,0.03599999999999992,-11.0,0.028000000000000025,-2.8000000000000007,-116.0,-129.0,-121.0,0.1999999999999993,-11.0,0.061,20.0,0.01699999999999996,18.0,-325.0,0.04500000000000004,-82.0,2.299999999999997,-110.0,0.04500000000000004,1.8999999999999986,-1.0,-3.700000000000003,-41.0,-363.0,0.9199999999999982,-0.40000000000000036,-27.0,5.999999999999999,-0.03300000000000003,-103.0,0.0020000000000000018,-40.0,-16.0,-0.04999999999999993,-80.0,-2.299999999999997,-252.0,-0.026000000000000023,-0.7000000000000011,-52.0,-0.137,-6.0
2015,First Round,3,Oklahoma,69,14,Albany (N.Y.),60,TEAM_2,11,9,TEAM_1,True,big-12,big-12,1.0,-3.5,-76.0,2.0,-2.0,3.1000000000000014,38.0,2.0,-2.0,63.0,0.03899999999999998,-384.0,0.040000000000000036,-87.0,0.01799999999999996,-122.0,0.07999999999999996,-21.0,0.046999999999999986,-3.0,0.0,2.0,3.0,-115.0,1.7999999999999972,-9.000000000000004,-249.0,-7.099999999999994,-44.0,-1.8000000000000007,-42.0,-137.0,-0.031000000000000028,202.0,-0.04099999999999998,21.0,-0.22600000000000003,-302.0,0.015000000000000013,-199.0,-0.151,1.2000000000000028,48.0,-115.0,-102.0,1.299999999999999,7.0,0.055999999999999994,168.0,-0.009000000000000008,55.0,34.0,-0.04600000000000004,-34.0,2.0,-89.0,-0.039999999999999925,-8.9,-277.0,-2.0,-232.0,-237.0,-2.709999999999999,-6.699999999999999,-186.0,0.9600000000000009,-0.03200000000000003,-185.0,0.02999999999999997,-42.0,-199.0,0.03699999999999998,-45.0,-2.0,-186.0,0.04800000000000004,0.40000000000000036,-68.0,-0.12,-6.0
2015,First Round,7,Michigan State,70,10,Georgia,63,TEAM_2,3,7,TEAM_1,True,big-ten,pac-12,1.0,11.799999999999997,87.0,2.0,-3.0,1.8999999999999986,34.0,4.0,-4.0,48.0,0.0010000000000000009,-26.0,-0.018000000000000016,-49.0,-0.11699999999999999,-251.0,0.025000000000000022,-162.0,-0.07500000000000001,-3.0,1.0,0.0,5.0,-110.0,-1.0,0.3999999999999986,-4.0,2.8999999999999986,46.0,1.4000000000000004,4.0,-21.0,-0.008000000000000007,155.0,-0.007000000000000006,47.0,-0.09199999999999997,-137.0,0.0030000000000000027,-94.0,-0.063,0.9000000000000021,30.0,-79.0,13.0,2.0,37.0,0.016000000000000014,82.0,-0.02100000000000002,13.0,73.0,0.0020000000000000018,34.0,-0.5,9.0,-0.016000000000000014,-6.5,-198.0,1.2999999999999972,-74.0,-185.0,-4.159999999999997,-4.700000000000001,-128.0,0.04999999999999982,0.09899999999999998,195.0,0.007000000000000006,75.0,-221.0,-0.0050000000000000044,-124.0,0.5,44.0,-0.0040000000000000036,0.7000000000000011,0.0,-0.15200000000000002,-8.0
2015,First Round,2,Virginia,79,15,Belmont,67,TEAM_2,13,12,TEAM_1,True,big-12,acc,1.0,5.399999999999999,158.0,4.0,-3.0,-4.6,-50.0,2.0,-2.0,43.0,0.09399999999999997,111.0,0.07400000000000001,209.0,-0.126,-229.0,0.03399999999999992,-134.0,-0.07500000000000001,-1.0,-2.0,-1.0,3.0,-35.0,8.599999999999994,-8.600000000000001,-150.0,-4.699999999999996,75.0,0.0,1.0,4.0,0.057999999999999996,292.0,0.045999999999999985,219.0,-0.08400000000000002,-92.0,0.026999999999999913,-46.0,-0.04899999999999999,-0.9000000000000021,1.0,-139.0,471.0,-0.9999999999999991,-12.0,0.03799999999999998,177.0,0.03200000000000003,79.0,115.0,0.062,140.0,2.0999999999999943,5.0,0.04700000000000004,-3.6999999999999993,-81.0,5.900000000000006,-81.0,379.0,-1.1900000000000013,-3.3000000000000007,-65.0,1.1799999999999997,0.03699999999999998,114.0,0.08000000000000002,95.0,-3.0,0.08299999999999996,114.0,-2.0999999999999943,-107.0,0.07799999999999996,-0.3000000000000007,-10.0,-0.09299999999999997,-4.0
2015,First Round,1,Wisconsin,86,16,Coastal Carolina,72,TEAM_2,15,14,TEAM_1,True,big-east,pac-12,1.0,-6.600000000000001,-34.0,-1.0,1.0,-2.0999999999999996,-20.0,1.0,-1.0,35.0,-0.05900000000000005,239.0,-0.035999999999999976,43.0,-0.02799999999999997,48.0,-0.04499999999999993,-2.0,-0.03699999999999998,-1.0,2.0,-3.0,0.0,-40.0,-9.0,3.1000000000000014,116.0,7.299999999999997,107.0,-0.09999999999999964,28.0,125.0,0.02400000000000002,195.0,0.018000000000000016,110.0,0.0010000000000000009,68.0,-0.0050000000000000044,43.0,-0.0010000000000000009,2.900000000000002,66.0,33.0,306.0,1.1999999999999993,50.0,0.03700000000000003,132.0,0.0020000000000000018,43.0,63.0,0.030000000000000027,67.0,1.3000000000000043,191.0,0.020000000000000018,0.5,61.0,8.100000000000001,55.0,26.0,-6.32,0.9000000000000004,43.0,0.8599999999999994,-0.07500000000000001,-60.0,-0.05700000000000005,-58.0,299.0,-0.041000000000000036,101.0,-1.3000000000000043,151.0,-0.05899999999999994,0.29999999999999716,62.0,-0.008000000000000007,-1.0
2015,First Round,8,Oregon,79,9,Oklahoma State,73,TEAM_2,1,6,TEAM_1,True,pac-12,big-south,1.0,2.799999999999997,134.0,-5.0,-1.0,-2.6999999999999993,5.0,-3.0,3.0,220.0,0.052000000000000046,226.0,0.04899999999999999,197.0,0.03300000000000003,145.0,-0.0040000000000000036,102.0,0.02300000000000002,5.0,-5.0,8.0,-7.0,215.0,8.0,-2.1999999999999993,-5.0,-13.5,-19.0,0.9000000000000004,24.0,69.0,-0.0010000000000000009,477.0,-0.0050000000000000044,191.0,-0.18799999999999997,-220.0,0.03799999999999992,-132.0,-0.11999999999999997,-4.900000000000002,6.0,164.0,319.0,-1.4000000000000004,1.0,-0.019999999999999962,121.0,0.03999999999999998,69.0,356.0,-0.030999999999999972,122.0,-2.700000000000003,75.0,-0.014000000000000012,-3.099999999999998,-33.0,-1.2999999999999972,-45.0,536.0,22.69,-2.5,-29.0,14.44,0.0050000000000000044,94.0,0.009000000000000008,40.0,132.0,0.07300000000000006,157.0,2.700000000000003,215.0,0.04599999999999993,-1.3999999999999986,14.0,0.266,12.0
2015,First Round,4,North Carolina,67,13,Harvard,65,TEAM_2,9,2,TEAM_1,True,atlantic-10,colonial,1.0,12.0,112.0,-9.0,1.0,0.5999999999999996,5.0,-2.0,2.0,166.0,0.030000000000000027,2.0,0.013000000000000012,26.0,0.03899999999999998,72.0,-0.007000000000000006,43.0,0.02300000000000002,1.0,1.0,4.0,-6.0,40.0,2.5999999999999943,-2.8000000000000007,-32.0,5.0,50.0,-0.3000000000000007,-17.0,33.0,-0.006000000000000005,146.0,-0.020999999999999963,24.0,-0.135,-185.0,-0.018000000000000016,-138.0,-0.098,-7.800000000000001,-64.0,68.0,-24.0,-2.0999999999999996,-38.0,0.061,160.0,0.01899999999999996,66.0,-14.0,-0.029000000000000026,-42.0,-3.5,-31.0,-0.019000000000000017,-1.5999999999999996,-37.0,0.6999999999999886,-35.0,154.0,13.87,-2.5,-48.0,6.68,0.09599999999999997,178.0,-0.0040000000000000036,59.0,-176.0,0.04300000000000004,-33.0,3.5,134.0,0.027000000000000024,0.8000000000000007,32.0,0.19500000000000006,7.0
2015,First Round,3,Baylor,56,14,Georgia State,57,TEAM_2,11,-1,TEAM_2,False,big-ten,acc,1.0,11.199999999999996,58.0,-1.0,0.0,1.5999999999999996,17.0,-2.0,2.0,12.0,0.04699999999999993,-231.0,0.010000000000000009,-90.0,-0.05299999999999999,-191.0,0.028000000000000025,-117.0,-0.028999999999999998,-3.0,-3.0,4.0,-6.0,-120.0,7.0,-3.0,-99.0,-3.6999999999999957,-89.0,0.40000000000000036,-32.0,-64.0,-0.02100000000000002,-207.0,-0.016000000000000014,-115.0,-0.03699999999999998,-153.0,0.013000000000000012,-98.0,-0.02200000000000002,-6.899999999999999,-131.0,-87.0,-371.0,-1.6999999999999993,-68.0,-0.04299999999999998,-164.0,0.010000000000000009,-43.0,-43.0,-0.038000000000000034,-72.0,-2.799999999999997,-195.0,-0.020000000000000018,-2.6999999999999993,-135.0,-2.4000000000000057,-67.0,-160.0,1.9600000000000009,-2.9000000000000004,-95.0,-4.819999999999999,0.13299999999999998,225.0,0.07600000000000001,137.0,-456.0,0.0040000000000000036,-227.0,2.799999999999997,-87.0,0.039999999999999925,-0.5,-75.0,0.1449999999999999,3.0
