Year,Round,Seed,Team,Score,Seed_1,Team_1,Score_1,Favorite,Seed_diff,Spread,Winner,Upset
1993,First Round,1,Indiana,97,16,Wright State,54,TEAM_2,15,43,TEAM_1,True
1993,First Round,2,Cincinnati,93,15,Coppin State,66,TEAM_2,13,27,TEAM_1,True
1993,First Round,7,Temple,75,10,Missouri,61,TEAM_2,3,14,TEAM_1,True
1993,First Round,3,Florida State,82,14,Evansville,70,TEAM_2,11,12,TEAM_1,True
1993,First Round,7,Western Kentucky,55,10,Memphis,52,TEAM_2,3,3,TEAM_1,True
1993,First Round,1,North Carolina,85,16,East Carolina,65,TEAM_2,15,20,TEAM_1,True
1993,First Round,2,Arizona,61,15,Santa Clara,64,TEAM_2,13,-3,TEAM_2,False
1993,First Round,3,Vanderbilt,92,14,Boise State,72,TEAM_2,11,20,TEAM_1,True
1993,First Round,7,Brigham Young,80,10,Southern Methodist,71,TEAM_2,3,9,TEAM_1,True
1993,First Round,2,Kansas,94,15,Ball State,72,TEAM_2,13,22,TEAM_1,True
1993,First Round,6,Kansas State,53,11,Tulane,55,TEAM_2,5,-2,TEAM_2,False
1993,First Round,2,Seton Hall,81,15,Tennessee State,59,TEAM_2,13,22,TEAM_1,True
1993,First Round,5,St. John's,85,12,Texas Tech,67,TEAM_2,7,18,TEAM_1,True
1993,First Round,4,Arkansas,94,13,Holy Cross,64,TEAM_2,9,30,TEAM_1,True
1993,First Round,6,California,66,11,LSU,64,TEAM_2,5,2,TEAM_1,True
1993,First Round,3,Duke,105,14,Southern Illinois,70,TEAM_2,11,35,TEAM_1,True
1993,First Round,8,Rhode Island,74,9,Purdue,68,TEAM_2,1,6,TEAM_1,True
1993,First Round,6,Illinois,75,11,Long Beach State,72,TEAM_2,5,3,TEAM_1,True
1992,National Championship,6,Michigan,51,1,Duke,71,TEAM_1,-5,-20,TEAM_2,True
1992,Final Four,4,Cincinnati,72,6,Michigan,76,TEAM_2,2,-4,TEAM_2,False
1992,Final Four,1,Duke,81,2,Indiana,78,TEAM_2,1,3,TEAM_1,True
1992,Elite Eight,1,Ohio State,71,6,Michigan,75,TEAM_2,5,-4,TEAM_2,False
1992,Elite Eight,4,Cincinnati,88,6,Memphis,57,TEAM_2,2,31,TEAM_1,True
1992,Elite Eight,1,UCLA,79,2,Indiana,106,TEAM_2,1,-27,TEAM_2,False
1992,Elite Eight,1,Duke,104,2,Kentucky,103,TEAM_2,1,1,TEAM_1,True
1992,Sweet 16,9,UTEP,67,4,Cincinnati,69,TEAM_1,-5,-2,TEAM_2,True
1992,Sweet 16,1,Ohio State,80,4,North Carolina,73,TEAM_2,3,7,TEAM_1,True
1992,Sweet 16,6,Memphis,83,7,Georgia Tech,79,TEAM_2,1,4,TEAM_1,True
1992,Sweet 16,6,Michigan,75,2,Oklahoma State,72,TEAM_1,-4,3,TEAM_1,False
1992,Sweet 16,1,Duke,81,4,Seton Hall,69,TEAM_2,3,12,TEAM_1,True
1992,Sweet 16,1,UCLA,85,12,New Mexico State,78,TEAM_2,11,7,TEAM_1,True
1992,Sweet 16,3,Florida State,74,2,Indiana,85,TEAM_1,-1,-11,TEAM_2,True
1992,Sweet 16,3,Massachusetts,77,2,Kentucky,87,TEAM_1,-1,-10,TEAM_2,True
1992,Second Round,6,Michigan,102,14,East Tennessee State,90,TEAM_2,8,12,TEAM_1,True
1992,Second Round,6,Syracuse,71,3,Massachusetts,77,TEAM_1,-3,-6,TEAM_2,True
1992,Second Round,10,Iowa State,98,2,Kentucky,106,TEAM_1,-8,-8,TEAM_2,True
1992,Second Round,1,UCLA,85,8,Louisville,69,TEAM_2,7,16,TEAM_1,True
1992,Second Round,12,New Mexico State,81,13,Louisiana-Lafayette,73,TEAM_2,1,8,TEAM_1,True
1992,Second Round,1,Kansas,60,9,UTEP,66,TEAM_2,8,-6,TEAM_2,False
1992,Second Round,5,Michigan State,65,4,Cincinnati,77,TEAM_1,-1,-12,TEAM_2,True
1992,Second Round,10,Tulane,71,2,Oklahoma State,87,TEAM_1,-8,-16,TEAM_2,True
1992,Second Round,5,Missouri,71,4,Seton Hall,88,TEAM_1,-1,-17,TEAM_2,True
1992,Second Round,1,Ohio State,78,9,Connecticut,55,TEAM_2,8,23,TEAM_1,True
1992,Second Round,5,Alabama,55,4,North Carolina,64,TEAM_1,-1,-9,TEAM_2,True
1992,Second Round,6,Memphis,82,3,Arkansas,80,TEAM_1,-3,2,TEAM_1,False
1992,Second Round,7,Georgia Tech,79,2,Southern California,78,TEAM_1,-5,1,TEAM_1,False
1992,Second Round,7,LSU,79,2,Indiana,89,TEAM_1,-5,-10,TEAM_2,True
1992,Second Round,1,Duke,75,9,Iowa,62,TEAM_2,8,13,TEAM_1,True
1992,Second Round,6,Georgetown,68,3,Florida State,78,TEAM_1,-3,-10,TEAM_2,True
1992,First Round,1,Kansas,100,16,Howard,67,TEAM_2,15,33,TEAM_1,True
1992,First Round,6,Michigan,73,11,Temple,66,TEAM_2,5,7,TEAM_1,True
1992,First Round,3,Arizona,80,14,East Tennessee State,87,TEAM_2,11,-7,TEAM_2,False
1992,First Round,7,St. John's,57,10,Tulane,61,TEAM_2,3,-4,TEAM_2,False
1992,First Round,2,Oklahoma State,100,15,Georgia Southern,73,TEAM_2,13,27,TEAM_1,True
1992,First Round,6,Syracuse,51,11,Princeton,43,TEAM_2,5,8,TEAM_1,True
1992,First Round,3,Massachusetts,85,14,Fordham,58,TEAM_2,11,27,TEAM_1,True
1992,First Round,7,Charlotte,74,10,Iowa State,76,TEAM_2,3,-2,TEAM_2,False
1992,First Round,2,Kentucky,88,15,Old Dominion,69,TEAM_2,13,19,TEAM_1,True
1992,First Round,1,UCLA,73,16,Robert Morris,53,TEAM_2,15,20,TEAM_1,True
1992,First Round,8,Louisville,81,9,Wake Forest,58,TEAM_2,1,23,TEAM_1,True
1992,First Round,5,DePaul,73,12,New Mexico State,81,TEAM_2,7,-8,TEAM_2,False
1992,First Round,4,Oklahoma,87,13,Louisiana-Lafayette,83,TEAM_2,9,4,TEAM_1,True
1992,First Round,8,Evansville,50,9,UTEP,55,TEAM_2,1,-5,TEAM_2,False
1992,First Round,5,Michigan State,61,12,Missouri State,54,TEAM_2,7,7,TEAM_1,True
1992,First Round,4,Cincinnati,85,13,Delaware,47,TEAM_2,9,38,TEAM_1,True
1992,First Round,2,Southern California,84,15,Louisiana-Monroe,54,TEAM_2,13,30,TEAM_1,True
1992,First Round,2,Indiana,94,15,Eastern Illinois,55,TEAM_2,13,39,TEAM_1,True
1992,First Round,7,LSU,94,10,Brigham Young,83,TEAM_2,3,11,TEAM_1,True
1992,First Round,8,Nebraska,65,9,Connecticut,86,TEAM_2,1,-21,TEAM_2,False
1992,First Round,1,Ohio State,83,16,Mississippi Valley State,56,TEAM_2,15,27,TEAM_1,True
1992,First Round,3,Florida State,78,14,Montana,68,TEAM_2,11,10,TEAM_1,True
1992,First Round,6,Memphis,80,11,Pepperdine,70,TEAM_2,5,10,TEAM_1,True
1992,First Round,3,Arkansas,80,14,Murray St.,69,TEAM_2,11,11,TEAM_1,True
1992,First Round,7,Georgia Tech,65,10,Houston,60,TEAM_2,3,5,TEAM_1,True
1992,First Round,6,Georgetown,75,11,South Florida,60,TEAM_2,5,15,TEAM_1,True
1992,First Round,4,Seton Hall,78,13,La Salle,76,TEAM_2,9,2,TEAM_1,True
1992,First Round,5,Missouri,89,12,West Virginia,78,TEAM_2,7,11,TEAM_1,True
1992,First Round,1,Duke,82,16,Campbell,56,TEAM_2,15,26,TEAM_1,True
1992,First Round,4,North Carolina,68,13,Miami (Ohio),63,TEAM_2,9,5,TEAM_1,True
1992,First Round,8,Texas,92,9,Iowa,98,TEAM_2,1,-6,TEAM_2,False
1992,First Round,5,Alabama,80,12,Stanford,75,TEAM_2,7,5,TEAM_1,True
1991,National Championship,2,Duke,72,3,Kansas,65,TEAM_2,1,7,TEAM_1,True
1991,Final Four,1,North Carolina,73,3,Kansas,79,TEAM_2,2,-6,TEAM_2,False
1991,Final Four,1,UNLV,77,2,Duke,79,TEAM_2,1,-2,TEAM_2,False
1991,Elite Eight,4,St. John's,61,2,Duke,78,TEAM_1,-2,-17,TEAM_2,True
1991,Elite Eight,1,North Carolina,75,10,Temple,72,TEAM_2,9,3,TEAM_1,True
1991,Elite Eight,1,Arkansas,81,3,Kansas,93,TEAM_2,2,-12,TEAM_2,False
1991,Elite Eight,1,UNLV,77,3,Seton Hall,65,TEAM_2,2,12,TEAM_1,True
1991,Sweet 16,1,Ohio State,74,4,St. John's,91,TEAM_2,3,-17,TEAM_2,False
1991,Sweet 16,1,North Carolina,93,12,Eastern Michigan,67,TEAM_2,11,26,TEAM_1,True
1991,Sweet 16,11,Connecticut,67,2,Duke,81,TEAM_1,-9,-14,TEAM_2,True
1991,Sweet 16,3,Oklahoma State,63,10,Temple,72,TEAM_2,7,-9,TEAM_2,False
1991,Sweet 16,3,Kansas,83,2,Indiana,65,TEAM_1,-1,18,TEAM_1,False
1991,Sweet 16,1,Arkansas,93,4,Alabama,70,TEAM_2,3,23,TEAM_1,True
1991,Sweet 16,1,UNLV,83,4,Utah,66,TEAM_2,3,17,TEAM_1,True
1991,Sweet 16,3,Seton Hall,81,2,Arizona,77,TEAM_1,-1,4,TEAM_1,False
1991,Second Round,5,Michigan State,84,4,Utah,85,TEAM_1,-1,-1,TEAM_2,True
1991,Second Round,1,Arkansas,97,8,Arizona State,90,TEAM_2,7,7,TEAM_1,True
1991,Second Round,12,Eastern Michigan,71,13,Penn State,68,TEAM_2,1,3,TEAM_1,True
1991,Second Round,1,North Carolina,84,9,Villanova,69,TEAM_2,8,15,TEAM_1,True
1991,Second Round,5,Texas,76,4,St. John's,84,TEAM_1,-1,-8,TEAM_2,True
1991,Second Round,1,Ohio State,65,8,Georgia Tech,61,TEAM_2,7,4,TEAM_1,True
1991,Second Round,5,Wake Forest,88,4,Alabama,96,TEAM_1,-1,-8,TEAM_2,True
1991,Second Round,1,UNLV,62,8,Georgetown,54,TEAM_2,7,8,TEAM_1,True
1991,Second Round,11,Creighton,69,3,Seton Hall,81,TEAM_1,-8,-12,TEAM_2,True
1991,Second Round,6,Pittsburgh,66,3,Kansas,77,TEAM_1,-3,-11,TEAM_2,True
1991,Second Round,7,Florida State,60,2,Indiana,82,TEAM_1,-5,-22,TEAM_2,True
1991,Second Round,6,North Carolina State,64,3,Oklahoma State,73,TEAM_1,-3,-9,TEAM_2,True
1991,Second Round,10,Temple,77,15,Richmond,64,TEAM_2,5,13,TEAM_1,True
1991,Second Round,11,Connecticut,66,14,Xavier,50,TEAM_2,3,16,TEAM_1,True
1991,Second Round,7,Iowa,70,2,Duke,85,TEAM_1,-5,-15,TEAM_2,True
1991,Second Round,10,Brigham Young,69,2,Arizona,81,TEAM_1,-8,-12,TEAM_2,True
1991,First Round,8,Princeton,48,9,Villanova,50,TEAM_2,1,-2,TEAM_2,False
1991,First Round,5,Mississippi State,56,12,Eastern Michigan,76,TEAM_2,7,-20,TEAM_2,False
1991,First Round,4,UCLA,69,13,Penn State,74,TEAM_2,9,-5,TEAM_2,False
1991,First Round,5,Texas,73,12,St. Peter's,65,TEAM_2,7,8,TEAM_1,True
1991,First Round,8,Georgetown,70,9,Vanderbilt,60,TEAM_2,1,10,TEAM_1,True
1991,First Round,5,Michigan State,60,12,Green Bay,58,TEAM_2,7,2,TEAM_1,True
1991,First Round,1,Ohio State,97,16,Towson,86,TEAM_2,15,11,TEAM_1,True
1991,First Round,1,Arkansas,117,16,Georgia State,76,TEAM_2,15,41,TEAM_1,True
1991,First Round,8,Arizona State,79,9,Rutgers,76,TEAM_2,1,3,TEAM_1,True
1991,First Round,5,Wake Forest,71,12,Louisiana Tech,65,TEAM_2,7,6,TEAM_1,True
1991,First Round,4,Alabama,89,13,Murray St.,79,TEAM_2,9,10,TEAM_1,True
1991,First Round,4,Utah,82,13,South Alabama,72,TEAM_2,9,10,TEAM_1,True
1991,First Round,8,Georgia Tech,87,9,DePaul,70,TEAM_2,1,17,TEAM_1,True
1991,First Round,4,St. John's,75,13,Northern Illinois,68,TEAM_2,9,7,TEAM_1,True
1991,First Round,1,UNLV,99,16,Montana,65,TEAM_2,15,34,TEAM_1,True
1991,First Round,1,North Carolina,101,16,Northeastern,66,TEAM_2,15,35,TEAM_1,True
1991,First Round,2,Duke,102,15,Louisiana-Monroe,73,TEAM_2,13,29,TEAM_1,True
1991,First Round,6,New Mexico State,56,11,Creighton,64,TEAM_2,5,-8,TEAM_2,False
1991,First Round,3,Seton Hall,71,14,Pepperdine,51,TEAM_2,11,20,TEAM_1,True
1991,First Round,7,Virginia,48,10,Brigham Young,61,TEAM_2,3,-13,TEAM_2,False
1991,First Round,2,Arizona,93,15,St. Francis (Pa.),80,TEAM_2,13,13,TEAM_1,True
1991,First Round,6,LSU,62,11,Connecticut,79,TEAM_2,5,-17,TEAM_2,False
1991,First Round,3,Nebraska,84,14,Xavier,89,TEAM_2,11,-5,TEAM_2,False
1991,First Round,7,Iowa,76,10,East Tennessee State,73,TEAM_2,3,3,TEAM_1,True
1991,First Round,6,North Carolina State,114,11,Southern Mississippi,85,TEAM_2,5,29,TEAM_1,True
1991,First Round,3,Oklahoma State,67,14,New Mexico,54,TEAM_2,11,13,TEAM_1,True
1991,First Round,7,Purdue,63,10,Temple,80,TEAM_2,3,-17,TEAM_2,False
1991,First Round,2,Syracuse,69,15,Richmond,73,TEAM_2,13,-4,TEAM_2,False
1991,First Round,6,Pittsburgh,76,11,Georgia,68,TEAM_2,5,8,TEAM_1,True
1991,First Round,3,Kansas,55,14,New Orleans,49,TEAM_2,11,6,TEAM_1,True
1991,First Round,7,Florida State,75,10,Southern California,72,TEAM_2,3,3,TEAM_1,True
1991,First Round,2,Indiana,79,15,Coastal Carolina,69,TEAM_2,13,10,TEAM_1,True
1990,National Championship,1,UNLV,103,3,Duke,73,TEAM_2,2,30,TEAM_1,True
1990,Final Four,3,Duke,97,4,Arkansas,83,TEAM_2,1,14,TEAM_1,True
1990,Final Four,4,Georgia Tech,81,1,UNLV,90,TEAM_1,-3,-9,TEAM_2,True
1990,Elite Eight,1,UNLV,131,11,Loyola Marymount,101,TEAM_2,10,30,TEAM_1,True
1990,Elite Eight,4,Georgia Tech,93,6,Minnesota,91,TEAM_2,2,2,TEAM_1,True
1990,Elite Eight,1,Connecticut,78,3,Duke,79,TEAM_2,2,-1,TEAM_2,False
1990,Elite Eight,4,Arkansas,88,10,Texas,85,TEAM_2,6,3,TEAM_1,True
1990,Sweet 16,1,UNLV,69,12,Ball State,67,TEAM_2,11,2,TEAM_1,True
1990,Sweet 16,11,Loyola Marymount,62,7,Alabama,60,TEAM_1,-4,2,TEAM_1,False
1990,Sweet 16,6,Minnesota,82,2,Syracuse,75,TEAM_1,-4,7,TEAM_1,False
1990,Sweet 16,1,Michigan State,80,4,Georgia Tech,81,TEAM_2,3,-1,TEAM_2,False
1990,Sweet 16,6,Xavier,89,10,Texas,102,TEAM_2,4,-13,TEAM_2,False
1990,Sweet 16,3,Duke,90,7,UCLA,81,TEAM_2,4,9,TEAM_1,True
1990,Sweet 16,1,Connecticut,71,5,Clemson,70,TEAM_2,4,1,TEAM_1,True
1990,Sweet 16,8,North Carolina,73,4,Arkansas,96,TEAM_1,-4,-23,TEAM_2,True
1990,Second Round,10,Texas,73,2,Purdue,72,TEAM_1,-8,1,TEAM_1,False
1990,Second Round,6,Xavier,74,3,Georgetown,71,TEAM_1,-3,3,TEAM_1,False
1990,Second Round,7,UCLA,71,2,Kansas,70,TEAM_1,-5,1,TEAM_1,False
1990,Second Round,6,St. John's,72,3,Duke,76,TEAM_1,-3,-4,TEAM_2,True
1990,Second Round,7,Alabama,77,2,Arizona,55,TEAM_1,-5,22,TEAM_1,False
1990,Second Round,7,Virginia,61,2,Syracuse,63,TEAM_1,-5,-2,TEAM_2,True
1990,Second Round,11,Loyola Marymount,149,3,Michigan,115,TEAM_1,-8,34,TEAM_1,False
1990,Second Round,1,UNLV,76,8,Ohio State,65,TEAM_2,7,11,TEAM_1,True
1990,Second Round,6,Minnesota,81,14,Northern Iowa,78,TEAM_2,8,3,TEAM_1,True
1990,Second Round,5,LSU,91,4,Georgia Tech,94,TEAM_1,-1,-3,TEAM_2,True
1990,Second Round,12,Ball State,62,4,Louisville,60,TEAM_1,-8,2,TEAM_1,False
1990,Second Round,1,Connecticut,74,9,California,54,TEAM_2,8,20,TEAM_1,True
1990,Second Round,5,Clemson,79,4,La Salle,75,TEAM_1,-1,4,TEAM_1,False
1990,Second Round,1,Oklahoma,77,8,North Carolina,79,TEAM_2,7,-2,TEAM_2,False
1990,Second Round,12,Dayton,84,4,Arkansas,86,TEAM_1,-8,-2,TEAM_2,True
1990,Second Round,1,Michigan State,62,9,UC Santa Barbara,58,TEAM_2,8,4,TEAM_1,True
1990,First Round,3,Michigan,76,14,Illinois State,70,TEAM_2,11,6,TEAM_1,True
1990,First Round,7,Alabama,71,10,Colorado State,54,TEAM_2,3,17,TEAM_1,True
1990,First Round,2,Kansas,79,15,Robert Morris,71,TEAM_2,13,8,TEAM_1,True
1990,First Round,6,Xavier,87,11,Kansas State,79,TEAM_2,5,8,TEAM_1,True
1990,First Round,6,New Mexico State,92,11,Loyola Marymount,111,TEAM_2,5,-19,TEAM_2,False
1990,First Round,3,Georgetown,70,14,Texas Southern,52,TEAM_2,11,18,TEAM_1,True
1990,First Round,7,Georgia,88,10,Texas,100,TEAM_2,3,-12,TEAM_2,False
1990,First Round,2,Arizona,79,15,South Florida,67,TEAM_2,13,12,TEAM_1,True
1990,First Round,2,Syracuse,70,15,Coppin State,48,TEAM_2,13,22,TEAM_1,True
1990,First Round,7,Virginia,75,10,Notre Dame,67,TEAM_2,3,8,TEAM_1,True
1990,First Round,3,Missouri,71,14,Northern Iowa,74,TEAM_2,11,-3,TEAM_2,False
1990,First Round,6,Minnesota,64,11,UTEP,61,TEAM_2,5,3,TEAM_1,True
1990,First Round,6,St. John's,81,11,Temple,65,TEAM_2,5,16,TEAM_1,True
1990,First Round,3,Duke,81,14,Richmond,46,TEAM_2,11,35,TEAM_1,True
1990,First Round,7,UCLA,68,10,Alabama-Birmingham,56,TEAM_2,3,12,TEAM_1,True
1990,First Round,2,Purdue,75,15,Louisiana-Monroe,63,TEAM_2,13,12,TEAM_1,True
1990,First Round,8,Ohio State,84,9,Providence,83,TEAM_2,1,1,TEAM_1,True
1990,First Round,4,Louisville,78,13,Idaho,59,TEAM_2,9,19,TEAM_1,True
1990,First Round,8,Houston,66,9,UC Santa Barbara,70,TEAM_2,1,-4,TEAM_2,False
1990,First Round,5,Illinois,86,12,Dayton,88,TEAM_2,7,-2,TEAM_2,False
1990,First Round,4,Arkansas,68,13,Princeton,64,TEAM_2,9,4,TEAM_1,True
1990,First Round,8,North Carolina,83,9,Missouri State,70,TEAM_2,1,13,TEAM_1,True
1990,First Round,1,Oklahoma,77,16,Towson,68,TEAM_2,15,9,TEAM_1,True
1990,First Round,4,La Salle,79,13,Southern Mississippi,63,TEAM_2,9,16,TEAM_1,True
1990,First Round,5,Clemson,49,12,Brigham Young,47,TEAM_2,7,2,TEAM_1,True
1990,First Round,8,Indiana,63,9,California,65,TEAM_2,1,-2,TEAM_2,False
1990,First Round,1,Michigan State,75,16,Murray St.,71,TEAM_2,15,4,TEAM_1,True
1990,First Round,5,LSU,70,12,Villanova,63,TEAM_2,7,7,TEAM_1,True
1990,First Round,4,Georgia Tech,99,13,East Tennessee State,83,TEAM_2,9,16,TEAM_1,True
1990,First Round,1,Connecticut,76,16,Boston University,52,TEAM_2,15,24,TEAM_1,True
1990,First Round,1,UNLV,102,16,Arkansas-Little Rock,72,TEAM_2,15,30,TEAM_1,True
1990,First Round,5,Oregon State,53,12,Ball State,54,TEAM_2,7,-1,TEAM_2,False
1989,National Championship,3,Michigan,80,3,Seton Hall,79,EQUAL,0,1,TEAM_1,True
1989,Final Four,1,Illinois,81,3,Michigan,83,TEAM_2,2,-2,TEAM_2,False
1989,Final Four,2,Duke,78,3,Seton Hall,95,TEAM_2,1,-17,TEAM_2,False
1989,Elite Eight,1,Georgetown,77,2,Duke,85,TEAM_2,1,-8,TEAM_2,False
1989,Elite Eight,1,Illinois,89,2,Syracuse,86,TEAM_2,1,3,TEAM_1,True
1989,Elite Eight,4,UNLV,61,3,Seton Hall,84,TEAM_1,-1,-23,TEAM_2,True
1989,Elite Eight,5,Virginia,65,3,Michigan,102,TEAM_1,-2,-37,TEAM_2,True
1989,Sweet 16,11,Minnesota,70,2,Duke,87,TEAM_1,-9,-17,TEAM_2,True
1989,Sweet 16,3,Missouri,80,2,Syracuse,83,TEAM_1,-1,-3,TEAM_2,True
1989,Sweet 16,1,Illinois,83,4,Louisville,69,TEAM_2,3,14,TEAM_1,True
1989,Sweet 16,1,Georgetown,69,5,North Carolina State,61,TEAM_2,4,8,TEAM_1,True
1989,Sweet 16,1,Arizona,67,4,UNLV,68,TEAM_2,3,-1,TEAM_2,False
1989,Sweet 16,3,Michigan,92,2,North Carolina,87,TEAM_1,-1,5,TEAM_1,False
1989,Sweet 16,1,Oklahoma,80,5,Virginia,86,TEAM_2,4,-6,TEAM_2,False
1989,Sweet 16,3,Seton Hall,78,2,Indiana,65,TEAM_1,-1,13,TEAM_1,False
1989,Second Round,7,UCLA,81,2,North Carolina,88,TEAM_1,-5,-7,TEAM_2,True
1989,Second Round,11,Texas,89,3,Missouri,108,TEAM_1,-8,-19,TEAM_2,True
1989,Second Round,11,South Alabama,82,3,Michigan,91,TEAM_1,-8,-9,TEAM_2,True
1989,Second Round,5,North Carolina State,102,4,Iowa,96,TEAM_1,-1,6,TEAM_1,False
1989,Second Round,10,Colorado State,50,2,Syracuse,65,TEAM_1,-8,-15,TEAM_2,True
1989,Second Round,1,Georgetown,81,9,Notre Dame,74,TEAM_2,8,7,TEAM_1,True
1989,Second Round,11,Evansville,73,3,Seton Hall,87,TEAM_1,-8,-14,TEAM_2,True
1989,Second Round,7,UTEP,69,2,Indiana,92,TEAM_1,-5,-23,TEAM_2,True
1989,Second Round,1,Illinois,72,9,Ball State,60,TEAM_2,8,12,TEAM_1,True
1989,Second Round,12,DePaul,70,4,UNLV,85,TEAM_1,-8,-15,TEAM_2,True
1989,Second Round,1,Arizona,94,9,Clemson,68,TEAM_2,8,26,TEAM_1,True
1989,Second Round,7,West Virginia,63,2,Duke,70,TEAM_1,-5,-7,TEAM_2,True
1989,Second Round,11,Minnesota,80,14,Siena,67,TEAM_2,3,13,TEAM_1,True
1989,Second Round,5,Virginia,104,13,Middle Tennessee State,88,TEAM_2,8,16,TEAM_1,True
1989,Second Round,1,Oklahoma,124,9,Louisiana Tech,81,TEAM_2,8,43,TEAM_1,True
1989,Second Round,5,Arkansas,84,4,Louisville,93,TEAM_1,-1,-9,TEAM_2,True
1989,First Round,3,Michigan,92,14,Xavier,87,TEAM_2,11,5,TEAM_1,True
1989,First Round,6,Georgia Tech,70,11,Texas,76,TEAM_2,5,-6,TEAM_2,False
1989,First Round,3,Missouri,85,14,Creighton,69,TEAM_2,11,16,TEAM_1,True
1989,First Round,7,Florida,46,10,Colorado State,68,TEAM_2,3,-22,TEAM_2,False
1989,First Round,5,North Carolina State,81,12,South Carolina,66,TEAM_2,7,15,TEAM_1,True
1989,First Round,2,Syracuse,104,15,Bucknell,81,TEAM_2,13,23,TEAM_1,True
1989,First Round,6,Alabama,84,11,South Alabama,86,TEAM_2,5,-2,TEAM_2,False
1989,First Round,2,Indiana,99,15,George Mason,85,TEAM_2,13,14,TEAM_1,True
1989,First Round,6,Oregon State,90,11,Evansville,94,TEAM_2,5,-4,TEAM_2,False
1989,First Round,7,UTEP,85,10,LSU,74,TEAM_2,3,11,TEAM_1,True
1989,First Round,3,Seton Hall,60,14,Missouri State,51,TEAM_2,11,9,TEAM_1,True
1989,First Round,4,Iowa,87,13,Rutgers,73,TEAM_2,9,14,TEAM_1,True
1989,First Round,8,Vanderbilt,65,9,Notre Dame,81,TEAM_2,1,-16,TEAM_2,False
1989,First Round,1,Georgetown,50,16,Princeton,49,TEAM_2,15,1,TEAM_1,True
1989,First Round,2,North Carolina,93,15,Southern,79,TEAM_2,13,14,TEAM_1,True
1989,First Round,7,UCLA,84,10,Iowa State,74,TEAM_2,3,10,TEAM_1,True
1989,First Round,6,Kansas State,75,11,Minnesota,86,TEAM_2,5,-11,TEAM_2,False
1989,First Round,4,UNLV,68,13,Idaho,56,TEAM_2,9,12,TEAM_1,True
1989,First Round,5,Memphis,63,12,DePaul,66,TEAM_2,7,-3,TEAM_2,False
1989,First Round,8,St. Mary's (Cal.),70,9,Clemson,83,TEAM_2,1,-13,TEAM_2,False
1989,First Round,1,Arizona,94,16,Robert Morris,60,TEAM_2,15,34,TEAM_1,True
1989,First Round,2,Duke,90,15,South Carolina State,69,TEAM_2,13,21,TEAM_1,True
1989,First Round,7,West Virginia,84,10,Tennessee,68,TEAM_2,3,16,TEAM_1,True
1989,First Round,3,Stanford,78,14,Siena,80,TEAM_2,11,-2,TEAM_2,False
1989,First Round,4,Florida State,83,13,Middle Tennessee State,97,TEAM_2,9,-14,TEAM_2,False
1989,First Round,5,Virginia,100,12,Providence,97,TEAM_2,7,3,TEAM_1,True
1989,First Round,8,La Salle,74,9,Louisiana Tech,83,TEAM_2,1,-9,TEAM_2,False
1989,First Round,1,Oklahoma,72,16,East Tennessee State,71,TEAM_2,15,1,TEAM_1,True
1989,First Round,4,Louisville,76,13,Arkansas-Little Rock,71,TEAM_2,9,5,TEAM_1,True
1989,First Round,5,Arkansas,120,12,Loyola Marymount,101,TEAM_2,7,19,TEAM_1,True
1989,First Round,8,Pittsburgh,64,9,Ball State,68,TEAM_2,1,-4,TEAM_2,False
1989,First Round,1,Illinois,77,16,McNeese State,71,TEAM_2,15,6,TEAM_1,True
1988,National Championship,6,Kansas,83,1,Oklahoma,79,TEAM_1,-5,4,TEAM_1,False
1988,Final Four,1,Arizona,78,1,Oklahoma,86,EQUAL,0,-8,TEAM_2,True
1988,Final Four,6,Kansas,66,2,Duke,59,TEAM_1,-4,7,TEAM_1,False
1988,Elite Eight,1,Arizona,70,2,North Carolina,52,TEAM_2,1,18,TEAM_1,True
1988,Elite Eight,4,Kansas State,58,6,Kansas,71,TEAM_2,2,-13,TEAM_2,False
1988,Elite Eight,1,Oklahoma,78,6,Villanova,59,TEAM_2,5,19,TEAM_1,True
1988,Elite Eight,1,Temple,53,2,Duke,63,TEAM_2,1,-10,TEAM_2,False
1988,Sweet 16,1,Arizona,99,5,Iowa,79,TEAM_2,4,20,TEAM_1,True
1988,Sweet 16,1,Purdue,70,4,Kansas State,73,TEAM_2,3,-3,TEAM_2,False
1988,Sweet 16,3,Michigan,69,2,North Carolina,78,TEAM_1,-1,-9,TEAM_2,True
1988,Sweet 16,6,Kansas,77,7,Vanderbilt,64,TEAM_2,1,13,TEAM_1,True
1988,Sweet 16,6,Villanova,80,2,Kentucky,74,TEAM_1,-4,6,TEAM_1,False
1988,Sweet 16,1,Temple,69,13,Richmond,47,TEAM_2,12,22,TEAM_1,True
1988,Sweet 16,1,Oklahoma,108,5,Louisville,98,TEAM_2,4,10,TEAM_1,True
1988,Sweet 16,11,Rhode Island,72,2,Duke,73,TEAM_1,-9,-1,TEAM_2,True
1988,Second Round,5,Iowa,104,4,UNLV,86,TEAM_1,-1,18,TEAM_1,False
1988,Second Round,5,Georgia Tech,55,13,Richmond,59,TEAM_2,8,-4,TEAM_2,False
1988,Second Round,7,Maryland,81,2,Kentucky,90,TEAM_1,-5,-9,TEAM_2,True
1988,Second Round,1,Arizona,84,8,Seton Hall,55,TEAM_2,7,29,TEAM_1,True
